a piece of police. synchronicity cdmx sting AT_USER live concert history music\u2026 URL,negative,1.0
"rt AT_USER amber rose just dissed tyga: \""ever since you left blac chyna, your music has been trash.\"" URL URL",negative,1.0
rt AT_USER music singing \u2764\ufe0f\u2764\ufe0f\u2764\ufe0fliveme claremeans: URL URL,negative,1.0
rt AT_USER AT_USER when u realize amber rose a slut and she judging the music she used to dance to URL,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
upload your music to URL all genres welcome!!!!!! URL,positive,1.0
rt AT_USER \u5148\u65e5\u3001shuta sueyoshi\u3067\u914d\u4fe1\u3055\u308c\u305f3\u66f2\u304c\u3001\u30ec\u30b3\u30c1\u30e7\u30af\u3001mu-mo\u3001\u30c9\u30ef\u30f3\u30b4\u3001awa\u3001line music\u305d\u306e\u4ed6\u97f3\u697d\u30b5\u30a4\u30c8\u306a\u3069\u3067\u3082\u914d\u4fe1\u3057\u3066\u307e\u3059\uff01\n\n\u643a\u5e2f\u306e\u6a5f\u7a2e\u7684\u306b\u30c0\u30a6\u30f3\u30ed\u30fc\u30c9\u3067\u304d\u306a\u304b\u3063\u305f\u65b9\u306f\u3053\u3061\u3089\u3067\u30c0\u30a6\u30f3\u30ed\u30fc\u30c9\u3067\u304d\u307e\u3059\u3088\u263b,negative,1.0
"rt AT_USER it's not all abt music, beat, rhythm, choreography, sometimes it's about them telling their stories :) AT_USER btsbbmas",negative,1.0
selena looks so hot in the bad liar music video,negative,1.0
rt AT_USER lmfao i'd end up launching myself threw the windshield just trynna turn the music down URL,negative,1.0
- power walking - chillout music URL powerwalking walking,negative,1.0
"rt AT_USER ikon to release 'bling bling' on 22nd may, said to be a song filled with distinctive energy &amp; 'swag'\u2026 ",negative,1.0
rt AT_USER nova conta oficial de camila cabello na apple music tem foto in\u00e9dita dela na capa!\nURL URL,negative,1.0
rt AT_USER \u5e7b\u60f3\u56de\u8def\u96a0\u3057\u305f\u6249music p\u042fayer( \uff9f\u2200\uff9f)o\u5f61\u309c\u30df\u30e5\u30fc\u30b8\u30c3\u30af\u30d7\u30ec\u30a4\u30e4\u30fc!!,negative,1.0
straight dragging \ud83d\ude02\ud83d\ude02\ud83d\ude02 URL,negative,1.0
rt AT_USER *prevendo o futuro*\n\nbts no red carpet da billboard music awards btsbbmas URL,negative,1.0
rt AT_USER selena gomez - \u201cbad liar\u201d [official music video] URL,positive,1.0
music by drockdinero1000: \ndineroooo u digg i eat barz and spit em out \ud83d\udd25\ud83d\udd25\ud83d\udd25 URL,negative,1.0
holy f*ck this music video okmfgghfhghdhfdghh selena snapping,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER foto completa utilizada na p\u00e1gina da apple music. URL,negative,1.0
fax URL,negative,1.0
URL \uac83\uc744 \uacbd\uace0\ud558\uace0 \uc788\ub294 \uac83\uc774\ub2e4. \ucd9c\uace0 URL URL URL,negative,1.0
been practicing my music for my final pehs choir concert for hours and i keep crying god dammit,positive,1.0
invented vertical music videos,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
"rt AT_USER before, bangtan's only wish is to win 1st place in a music show, but now they're receiving so much recognition all\u2026 ",negative,1.0
rt AT_USER get as passionate about making music as you are about what the next person doing and your shit might get better and impact s\u2026,negative,1.0
and music has been really helping me stay sane. but this new song is gonna explain what has been going on. thank you for staying by me\ud83d\udcaa\ud83c\udffbrap,positive,1.0
rt AT_USER the video just released is not the official music video! it's just an exclusive video released!,positive,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
entertainment selena gomez releases new single and music video for ''bad liar'' - e! online URL,negative,1.0
rt AT_USER y r lil dicky's music videos so entertaining,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
"rt AT_USER i just want a chill night with a bonfire, some chill music, great friends, cold beer and a million stars \ud83d\ude0f\u2728",negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER what?!?! we're doing what?!?! scandal\u00a0 lolololololololol URL,negative,1.0
rt AT_USER my taste in music is better than yours,negative,1.0
AT_USER do me a favor try my new single\ud83d\ude0e \ud83d\udc49URL vikartel music rap hiphop support retweet \ud83e\udd17,positive,1.0
camila grey at bellyup in 2011 camilagrey camgreyarchives music URL URL,negative,1.0
"rt AT_USER i luv when silence isn't awkward, like u can just listen to the music &amp; still feel connected..",negative,1.0
rt AT_USER think i'm turning the music up and fuck around and fuck up my transmission URL,negative,1.0
rt AT_USER bts produce their own music while on a world tour while being active on sns while having fun with what they do btsbbmas,negative,1.0
\u266alove\u2661music\u266a \u914d\u4fe1\u4e2d!!\nURL,negative,1.0
rt AT_USER da pump\u3001\u4e09\u6d66\u5927\u77e5\u3001w-inds.\u3001lead\u3089\u30e9\u30a4\u30b8\u30f3\u30b0\u30d7\u30ed\u30c0\u30af\u30b7\u30e7\u30f3\u306e\u7537\u9054\u304c\u7dcf\u51fa\u6f14\uff01\u305a\u3063\u3068\u97f3\u697d\u3092\u7d9a\u3051\u3066\u304f\u308c\u3066\u3042\u308a\u304c\u3068\u3046\u3002\u305d\u3046\u4f1d\u3048\u305f\u3044\u307b\u3069\u306e\u5727\u5dfb\u306e\u30e9\u30a4\u30d6\u30d1\u30d5\u30a9\u30fc\u30de\u30f3\u30b9\u304c\u7e70\u308a\u5e83\u3052\u3089\u308c\u307e\u3057\u305f\u3002\u2026 ,negative,1.0
me + music + earphone = goodbye world,negative,1.0
rt AT_USER my taste in music is better than yours,negative,1.0
rt AT_USER even if bts didn't have any sns accounts i'll still stan them actively because they deliver \ud83d\udcaf music. btsbbmas,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER read: liam really fucking hates that video. URL,positive,1.0
rt AT_USER my taste in music is better than yours,negative,1.0
URL \uc220 \ud56d\uc544\ub9ac\ub97c \ubc14\ub77c \ud30c\ubd80\uce68\uc120 URL URL URL,negative,1.0
"rt AT_USER if you feel on giving up on smth u love to do, just rmbr yoongi had nothing but his dedication&amp;passion for music br\u2026 ",negative,1.0
rt AT_USER jacquees is baby makin music don't try me,negative,1.0
rt AT_USER this is better than most music videos URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER bad liar music video!!! \ud83d\udd25 badliar buybadliaronitunes URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER my taste in music is better than yours,negative,1.0
"rt AT_USER i am so scared of forgetting the feeling i get when i listen to your music, when i see you \n\ni vote AT_USER ",negative,1.0
"rt AT_USER if we date i will, write u books, music ,&amp; letters , buy u puppies , kittens &amp; turtles , kiss ur forehead , hold ur hand &amp;\u2026",negative,1.0
URL URL URL \ubc18\uc6d4\ud615 URL,negative,1.0
vem clipe fullscreen no bbma URL,negative,1.0
"rt AT_USER AT_USER i blame meth, country music, and fox news. where's miley cyrus to denounce her savage peoples behavior?",negative,1.0
"rt AT_USER i am so scared of forgetting the feeling i get when i listen to your music, when i see you \n\ni vote AT_USER ",negative,1.0
rt AT_USER my taste in music is better than yours,negative,1.0
rt AT_USER catch bts at kbs music bank world tour singapore (4 august 2017) by AT_USER tickets available from 23 may (10am)\u2026 ,negative,1.0
rt AT_USER \u304a\u306f\u3093\u3002\n\u4eca\u65e5\u306fmusic theater\u306e\u308a\u3063\u306f\u30fc\uff01\n\n\u884c\u3063\u3066\u304d\u307e\u3059\u30fc\ud83d\udcaa,negative,1.0
rt AT_USER apple music may be winding down exclusives in the future URL,positive,1.0
rt AT_USER this is better than most music videos URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER the video just released is not the official music video! it's just an exclusive video released!,positive,1.0
"rt AT_USER it seems the music video released on spotify is not the official one, that one was exclusively released for spotify buyb\u2026",positive,1.0
rt AT_USER my taste in music is better than yours,negative,1.0
*music,negative,1.0
rt AT_USER think i'm turning the music up and fuck around and fuck up my transmission URL,negative,1.0
"AT_USER check out my son new single \""whats going on\"" on my website and make sure you buy it\u2026 URL",positive,1.0
"rt AT_USER apparently, the video just released for badliar on spotify is not the official music video! it\u2019s just an exclusive video!",positive,1.0
the music video is everything i'm amazed tbh badliaroutnow,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
\u307e\u3055\u304b\u306e\u51fa\u4f1a\u3044\n\n\u30b7\u30e7\u30bf\u2192\u30ed\u30ea\u2192\u30ab\u30ef\u30dc\u2192\u30a4\u30b1\u30dc\u2192\n\u30ad\u30e2\u30dc\u2192\u30c9\u30e9\u3048\u3082\u3093\u2192\u30a8\u30ed\u30dc\u2192\u81ea\u7531\n\n\u2606\u30b7\u30e7\u30bf\n\u3053\u3093\u306a\u3053\u3068\u3044\u3044\u306a\u3000\n\u3067\u304d\u305f\u3089\u2026\n\n\u3010\u6b4c\u58f0\u9762\u63a5\u3011\u30c9\u30e9\u3048\u3082\u3093\u306e\u3046\u305f \/ \u9762\u63a5\u5b98vs\u308f\u3057\nnanamusic\u2026 URL,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER camila en su cuenta de apple music \ud83e\udd84\ud83c\udfb6 URL,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
"AT_USER i am ur biggest fan \ni really appreciate your music specially lyrics - selfie lena hi mera kaam, na\u2026 URL",positive,1.0
rt AT_USER i just finished the music video omg buybadliaronitunes,negative,1.0
rt AT_USER \u0e42\u0e2b\u0e27\u0e15 directioners \u0e43\u0e19 best fans \u0e02\u0e2d\u0e07 top music universe awards 2017\n\u0e1b\u0e34\u0e14\u0e42\u0e2b\u0e27\u0e15 2 \u0e21\u0e34.\u0e22. 12.00 \u0e19.\n\n\u0e42\u0e2b\u0e27\u0e15\u0e15\u0e34\u0e14\u0e46 \u0e01\u0e31\u0e19\u0e44\u0e14\u0e49 25 \u0e04\u0e23\u0e31\u0e49\u2026 ,positive,1.0
rt AT_USER music kinda night,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
"rt AT_USER hi AT_USER i'm a singer who snaps a lot, &amp; uploading 1min music videos was great for me but it's no longer a feature\u2026",positive,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
"rt AT_USER [ss] selena for her spotify \""bad liar\"" music video buybadliaronitunes URL",negative,1.0
"rt AT_USER jimin's reaction when namjoon said, \""i like it doesn't have a music video\"".... he's so cute \ud83d\ude0a\ud83d\ude0a btsbbmas URL",negative,1.0
rt AT_USER i get so offended when someone doesn't feel the music i play like how dare u disrespect me and my music taste like\u2026 ,negative,1.0
"rt AT_USER watch \u201caint it funny\u201d on vimeo URL \""ain't it funny\"" by matt ferrara, and joey defilippis. all\u2026",negative,1.0
rt AT_USER think i'm turning the music up and fuck around and fuck up my transmission URL,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
"rt AT_USER it seems the music video released on spotify is not the official one, that one was exclusively released for spotify buyb\u2026",positive,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
a single tamb\u00e9m deveria ser \ud83d\ude29 URL,negative,1.0
"AT_USER i will always make music cause i love it, but it was never motivated by fame or $ for the most part. just wanted respect tbh",negative,1.0
"rt AT_USER apparently, the video just released for badliar on spotify is not the official music video! it\u2019s just an exclusive video!",positive,1.0
rt AT_USER siouxsie and the banshees - cities in dust\n\nURL URL,negative,1.0
rt AT_USER retweet if you are excited to watch the official badliar music video tonight! badliaratmidnight. URL,positive,1.0
rt AT_USER malibu by AT_USER is out\u2764\ufe0f\nstream it on spotify: URL on apple music: URL,negative,1.0
rt AT_USER selena's new single 'bad liar' will be released in 2 hours and will be the first ever music video to premiere on sp\u2026 ,positive,1.0
"rt AT_USER [ss] selena for her spotify \""bad liar\"" music video buybadliaronitunes URL",negative,1.0
it says official music video tho,positive,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER remember this? when bangtan singing 2!3! then suddenly the music stop but armys continue to sing it. \ud83d\ude22\ud83d\ude0d\n\nbtsbbmas URL,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER talking heads - crosseyed and painless (live in rome)\n\nURL URL,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
nowplaying selena gomez - bad liar [music video] episodio de selena gomez - bad liar [music video] \u266b URL,negative,1.0
\u30a4\u30a8\u30e2\u30f3\u00d7\u7f8e\u8f2a\u660e\u5b8f\u30b3\u30e9\u30dc\u5b9f\u73fe\u3001\u5409\u4e95\u548c\u54c9\u300c\u672c\u5f53\u306b\u611f\u7121\u91cf\u3067\u3059\u300d - \u97f3\u697d\u30ca\u30bf\u30ea\u30fc URL,negative,1.0
rt AT_USER music is the definition of magic,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
bonnie mckee on gold gate bridge bought a vintage record player victrola style wind up music box 4inches x 6 inche\u2026\u2026 URL,positive,1.0
"rt AT_USER before, bangtan's only wish is to win 1st place in a music show, but now they're receiving so much recognition all\u2026 ",negative,1.0
rt AT_USER \u00bffan de la m\u00fasica electr\u00f3nica? prep\u00e1rate porque el ultra music festival anuncia conciertos en m\u00e9xico\u2026 ,negative,1.0
"eita music\u00e3o !!! ningu\u00e9m engana o cora\u00e7\u00e3o, ningu\u00e9m engana o sentimento... a pior mentira \u00e9\u2026 URL",negative,1.0
"24\/7 best music 2017 [remix,electro,trap,house]: URL via AT_USER",positive,1.0
nowplaying selena gomez - bad liar [music video] episode of selena gomez - bad liar [music video] \u266b URL,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER nowplaying selena gomez - bad liar [music video] \u266b URL,negative,1.0
rt AT_USER music is one of the best ways to get away from the world.,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER \u3010\u30cb\u30e5\u30fc\u30b9\u66f4\u65b0\u3011 \u3010\u6c7a\u5b9a\uff01\uff01\u3011music on\uff01tv\u306b\u3066\u3001\u307e\u308b\u3054\u306824\u6642\u9593\u4e43\u6728\u574246\u306e\u653e\u9001\u304c\u6c7a\u5b9a\uff01\uff01 URL,negative,1.0
promote your music across the internet with cwmusic here:URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER bad liar music video!!! \ud83d\udd25 badliar buybadliaronitunes URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER why black people always turn a kids party into an adults party after 7:30 pm \ud83e\udd14.. the drinks change the music change everythin\u2026,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
"rt AT_USER if you've been waiting for new selena gomez music, wait no longer: her new single &amp; music video just dropped!\u2026 ",negative,1.0
metal lumeen rock music news heavy notizie valerian swing - nights URL,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER nah....sudah betul itu URL,negative,1.0
rt AT_USER for AT_USER \ud83d\udcf7 by darren luk\nURL URL,negative,1.0
rt AT_USER back with a bang is AT_USER with his new movie jattuengineer\nlisten to the music here \ud83d\udc49\u2026 ,positive,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER nowplaying selena gomez - bad liar [music video] \u266b URL,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
"rt AT_USER [ss] selena for her spotify \""bad liar\"" music video buybadliaronitunes URL",negative,1.0
rt AT_USER this is better than most music videos URL,negative,1.0
me with dolph music AT_USER AT_USER URL,negative,1.0
music: young thug \u2013 free blac\u00a0youngsta URL URL,negative,1.0
"rt AT_USER [ss] selena for her spotify \""bad liar\"" music video buybadliaronitunes URL",negative,1.0
i love when my faves release new music.but i like the old stuff. are we allowed to say old? hits AT_USER AT_USER AT_USER,positive,1.0
"if you like house music then check out my latest \""jack it radio\"" mix on my mixcloud! link in the\u2026 URL",positive,1.0
fode essa buceta URL,negative,1.0
rt AT_USER bad liar is going to snatch the charts and snatch the whole music industry just wait,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER remember when bangtan literally flipped the table at seoul music awards as they got up to accept their award; stan king\u2026,negative,1.0
rt AT_USER hola delhites beatheat d funway @ musicndance academy pitampura music dance theatre arts crafts 10 yrs o\u2026 ,negative,1.0
ah que rico URL,negative,1.0
rt AT_USER rt if you want to see AT_USER perform at the billboard music awards! live stream on may 21 on site\u2026 ,negative,1.0
URL \uc790\uc5f0\ud788 \ubc11\uc73c\ub85c \uac00\ub77c\uc549\uae30 \uc2dc URL URL URL,negative,1.0
"rt AT_USER bruh on god if you not hype at this tweet, your ears have never truly experienced real music. URL",negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER just think about it. if justin got to do rnb we'd get the best fucking music every. the whole industry would be shook.,negative,1.0
rt AT_USER cc1\n1 single\nbbmas\nstrangers\n5h3\ncamila na apple music \neu nao aguento mais pelo amor de deus algu\u00c9m pare elas\u2026 ,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER [\ud83d\udccc] \u0e2a\u0e15\u0e23\u0e35\u0e21\u0e2a\u0e14 2017bbmas (\u0e08\u0e31\u0e19\u0e17\u0e23\u0e4c\u0e17\u0e35\u0e48 22 \u0e1e.\u0e04. 7:00\u0e19. \u0e44\u0e17\u0e22)\n\nbtsbbmas URL,negative,1.0
rt AT_USER \u3010\u30cb\u30e5\u30fc\u30b9\u66f4\u65b0\u3011 \u3010\u6c7a\u5b9a\uff01\uff01\u3011music on\uff01tv\u306b\u3066\u3001\u307e\u308b\u3054\u306824\u6642\u9593\u4e43\u6728\u574246\u306e\u653e\u9001\u304c\u6c7a\u5b9a\uff01\uff01 URL,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER malibu is available everywhere \ud83d\udc99\n\n\u2022 apple music URL spotify URL vevo\u2026 ,negative,1.0
rt AT_USER now playing matthew and me - every day AT_USER URL,negative,1.0
"new music, \""galaxy andromeda 2025 (prod. by tommy black)- world's tallest building fokes im that dude URL wtb d\/l link",negative,1.0
i canttt listen to avrils music without feelin like her ghost is behind me,positive,1.0
"behindthegrooves:on this day in music history: may 16, 1981\u00a0-\u2026 URL URL",negative,1.0
rt AT_USER jacquees is baby makin music don't try me,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER camila's apple music page URL,negative,1.0
preciso ir no vale music,negative,1.0
rt AT_USER just thought of this song... URL ... music ...\ud83c\udf39,negative,1.0
rt AT_USER \u30d9\u30dc\u30ac\uff01\u3001\u5c11\u5973\u306e\u604b\u6a21\u69d8\u3092\u30ed\u30c3\u30af\u30b5\u30a6\u30f3\u30c9\u306b\u4e57\u305b\u305f3rd\u30b7\u30f3\u30b0\u30eb URL,negative,1.0
shade but no shade \ud83d\udc40 URL,negative,1.0
rt AT_USER \u300crisingproduction mens \u301c 5\u6708\u306e\u98a8 \u301c\u300d\u30e9\u30a4\u30d6\u30ec\u30dd\u30fc\u30c8\u3001\u305c\u3072\u3054\u89a7\u4e0b\u3055\u3044\uff01\n\n\uff08\u4eca\u304b\u3089\u6ce8\u76ee\u3057\u3066\u3082\u9045\u304f\u306f\u3042\u308a\u307e\u305b\u3093\uff01\uff01\uff01\uff09 URL,negative,1.0
rt AT_USER remember this? when bangtan singing 2!3! then suddenly the music stop but armys continue to sing it. \ud83d\ude22\ud83d\ude0d\n\nbtsbbmas URL,negative,1.0
rt AT_USER bad liar music video!!! \ud83d\udd25 badliar buybadliaronitunes URL,negative,1.0
but what can i do im going to support my girlie for whatever she do i'll let her discover her new kind of music \ud83d\udc46\ud83c\udffc\ud83d\ude29\ud83d\udd25,positive,1.0
"rt AT_USER if you can't stream or buy the album, watch the music video as often as possible!! everything is so, so important, carats!\u2026",negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
rt AT_USER you can only listen to one genre of music the rest of your life which one are you choosing?,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
"rt AT_USER it seems the music video released on spotify is not the official one, that one was exclusively released for spotify buyb\u2026",positive,1.0
rt AT_USER we all gon look so dumb playing music for our children\ud83d\ude02\ud83d\ude02 URL,negative,1.0
you know it's going to be a good summer when AT_USER AT_USER AT_USER and AT_USER all have new music,positive,1.0
rt AT_USER 6\/7avex trax\u3088\u308a\u30ea\u30ea\u30fc\u30b9\n\u300eheart wash\u300f\n\u30b8\u30e3\u30b1\u30c3\u30c8\u5199\u771f \u516c\u958b\uff01\u2728\n\n\u266aheart wash\n\u2192music b.b.6\u6708\u306e\u30a8\u30f3\u30c7\u30a3\u30f3\u30b0\u30ec\u30b3\u30e1\u30f3\u30c9\u306b\u6c7a\u5b9a\uff01\n\n\u266a\u30ab\u30c3\u30d7\u30ea\u30f3\u30b0\u66f2\uff62\u541b\u306e\u7ffc\u3078\uff63\n\u2192\u6620\u753b\u300e\u653e\u8ab2\u5f8c\u6226\u8a18\u300f\u4e3b\u2026 ,negative,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
AT_USER but you can change the station when zayn malik's music comes on,negative,1.0
"\u3010\u65b0\u7740\u3088\u308a\u3011URL crewe generation, the \/ music to watch birds by\n\u30d4\u30fc\u30b3\u30c3\u30af\u30fb\u30ab\u30e9\u30fc\u304c\u304a\u4f3c\u5408\u3044\u306e\u30de\u30b8\u30ab\u30eb\u30fb\u30e9\u30a6\u30f3\u30b8\uff01",negative,1.0
rt AT_USER replying to AT_USER \ngrateful to guru pa for giving us jemobileapp \ud83d\ude4f\ud83d\ude4f\ud83d\ude4f URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
a claro URL,negative,1.0
"rt AT_USER imagine going to the park at night, stars are out, music playing, &amp; slow dancing with your boo.. a date that costs $0 but m\u2026",negative,1.0
pinas fm done! see you later at letters and music net 25 \ud83d\ude0a URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
"rt AT_USER the gym is the one place i am completely free from life's bullshit. once i load the weight on, it's just me, my music, and th\u2026",positive,1.0
"npr: first listen: maysa, 'love is a battlefield' URL music",positive,1.0
rt AT_USER send me music &amp; ily URL,negative,1.0
np live: bob sinclar - love generation (remix) - now @ URL nowplaying music,positive,1.0
steve be on his big red five heart beat sh** hours life chicago losangeles house music\u2026 URL,positive,1.0
:( URL,negative,1.0
rt AT_USER the video just released is not the official music video! it's just an exclusive video released!,positive,1.0
"npr: first listen: flor de toloache, 'dulces recuerdos' URL music",positive,1.0
dawg \ud83d\udc80 URL,negative,1.0
rt AT_USER music is spiritual maintenance,negative,1.0
rt AT_USER dear AT_USER ever since you left AT_USER your music has been \ud83d\udeae\ud83d\udeae\ud83d\udeae it's always been trash just more than usual. muva,negative,1.0
rt AT_USER new music: dimillio ft. AT_USER &amp; AT_USER - i just wanna (prod. hollywood bangers) URL URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER think i'm turning the music up and fuck around and fuck up my transmission URL,negative,1.0
rt AT_USER think i'm turning the music up and fuck around and fuck up my transmission URL,negative,1.0
tru but not just white girls...all the non spanish bitches be doing this too URL,negative,1.0
rt AT_USER jacquees is baby makin music don't try me,negative,1.0
rt AT_USER selena looks like a goddess in the music video damn URL buybadliaronitunes,negative,1.0
rt AT_USER this is better than most music videos URL,negative,1.0
i'm trying to go out to eat and sit in the car &amp; listen to music \ud83e\udd26\ud83c\udffd\u200d\u2640\ufe0f,negative,1.0
AT_USER i don't know if i love you or your music more.\ud83c\udf39\ud83c\udf3b\u2764\ufe0f,positive,1.0
damnnn lmaooo URL,negative,1.0
rt AT_USER when you are happy you enjoy the music... quote quotestoliveby quoteoftheday quotes quotesforlife music\u2026 ,positive,1.0
rt AT_USER \u300crisingproduction mens \u301c 5\u6708\u306e\u98a8 \u301c\u300d\u30e9\u30a4\u30d6\u30ec\u30dd\u30fc\u30c8\u3092\u63b2\u8f09\u9802\u304d\u307e\u3057\u305f\u3002\u662f\u975e\u3054\u89a7\u4e0b\u3055\u3044\u3002\n\nAT_USER,negative,1.0
